,sex,Age,County,rate
5759,Males,9,Yuba,0.21189189189189195
5760,Males,10,Alameda,0.16855855855855856
5761,Males,10,Alpine,0.0971171171171171
5762,Males,10,Amador,0.36858858858858856
5763,Males,10,Butte,0.28855855855855855
5764,Males,10,Calaveras,0.3951351351351351
5765,Males,10,California,0.23066066066066063
5766,Males,10,Colusa,0.19120120120120118
5767,Males,10,Contra Costa,0.21102102102102102
5768,Males,10,Del Norte,0.3150450450450451
5769,Males,10,El Dorado,0.20393393393393394
5770,Males,10,Fresno,0.2628528528528528
5771,Males,10,Glenn,0.19840840840840837
5772,Males,10,Humboldt,0.5624624624624625
5773,Males,10,Imperial,0.26468468468468465
5774,Males,10,Inyo,0.31366366366366366
5775,Males,10,Kern,0.28438438438438435
5776,Males,10,Kings,0.22642642642642638
5777,Males,10,Lake,0.7084084084084084
5778,Males,10,Lassen,0.5314414414414413
5779,Males,10,Los Angeles,0.1777177177177177
5780,Males,10,Madera,0.29618618618618614
5781,Males,10,Marin,0.2154654654654655
5782,Males,10,Mariposa,0.2872072072072072
5783,Males,10,Mendocino,0.43714714714714703
5784,Males,10,Merced,0.25876876876876875
5785,Males,10,Modoc,0.5078078078078077
5786,Males,10,Mono,0.15021021021021022
5787,Males,10,Monterey,0.2053153153153153
5788,Males,10,Napa,0.18243243243243243
5789,Males,10,Nevada,0.2577477477477478
5790,Males,10,Orange,0.29660660660660665
5791,Males,10,Placer,0.18156156156156156
5792,Males,10,Plumas,0.6256756756756754
5793,Males,10,Riverside,0.24405405405405403
5794,Males,10,Sacramento,0.21753753753753752
5795,Males,10,San Benito,0.24207207207207207
5796,Males,10,San Bernardino,0.17189189189189188
5797,Males,10,San Diego,0.2994894894894895
5798,Males,10,San Francisco,0.36306306306306313
5799,Males,10,San Joaquin,0.30930930930930933
5800,Males,10,San Luis Obispo,0.30117117117117115
5801,Males,10,San Mateo,0.17459459459459456
5802,Males,10,Santa Barbara,0.24099099099099097
5803,Males,10,Santa Clara,0.1738438438438438
5804,Males,10,Santa Cruz,0.3935735735735736
5805,Males,10,Shasta,0.38459459459459455
5806,Males,10,Sierra,0.31036036036036035
5807,Males,10,Siskiyou,0.42528528528528525
5808,Males,10,Solano,0.20063063063063064
5809,Males,10,Sonoma,0.26006006006006005
5810,Males,10,Stanislaus,0.19507507507507507
5811,Males,10,Sutter,0.236006006006006
5812,Males,10,Tehama,0.16336336336336335
5813,Males,10,Trinity,0.29558558558558556
5814,Males,10,Tulare,0.18432432432432427
5815,Males,10,Tuolumne,0.4866366366366366
5817,Males,10,Ventura,0.32444444444444454
5818,Males,10,Yolo,0.20405405405405402
5819,Males,10,Yuba,0.21333333333333332
5820,Males,11,Alameda,0.16855855855855856
5821,Males,11,Alpine,0.0971171171171171
5822,Males,11,Amador,0.36858858858858856
5823,Males,11,Butte,0.28855855855855855
5824,Males,11,Calaveras,0.3951351351351351
5825,Males,11,California,0.23066066066066063
5826,Males,11,Colusa,0.19120120120120118
5827,Males,11,Contra Costa,0.21102102102102102
5828,Males,11,Del Norte,0.3150450450450451
5829,Males,11,El Dorado,0.20393393393393394
5830,Males,11,Fresno,0.2628528528528528
5831,Males,11,Glenn,0.19840840840840837
5832,Males,11,Humboldt,0.5624624624624625
5833,Males,11,Imperial,0.26468468468468465
5834,Males,11,Inyo,0.31366366366366366
5835,Males,11,Kern,0.28438438438438435
5836,Males,11,Kings,0.22642642642642638
5837,Males,11,Lake,0.7084084084084084
5838,Males,11,Lassen,0.5314414414414413
5839,Males,11,Los Angeles,0.1777177177177177
5840,Males,11,Madera,0.29618618618618614
5841,Males,11,Marin,0.2154654654654655
5842,Males,11,Mariposa,0.2872072072072072
5843,Males,11,Mendocino,0.43714714714714703
5844,Males,11,Merced,0.25876876876876875
5845,Males,11,Modoc,0.5078078078078077
5846,Males,11,Mono,0.15021021021021022
5847,Males,11,Monterey,0.2053153153153153
5848,Males,11,Napa,0.18243243243243243
5849,Males,11,Nevada,0.2577477477477478
5850,Males,11,Orange,0.29660660660660665
5851,Males,11,Placer,0.18156156156156156
5852,Males,11,Plumas,0.6256756756756754
5853,Males,11,Riverside,0.24405405405405403
5854,Males,11,Sacramento,0.21753753753753752
5855,Males,11,San Benito,0.24207207207207207
5856,Males,11,San Bernardino,0.17189189189189188
5857,Males,11,San Diego,0.2994894894894895
5858,Males,11,San Francisco,0.36306306306306313
5859,Males,11,San Joaquin,0.30930930930930933
5860,Males,11,San Luis Obispo,0.30117117117117115
5861,Males,11,San Mateo,0.17459459459459456
5862,Males,11,Santa Barbara,0.24099099099099097
5863,Males,11,Santa Clara,0.1738438438438438
5864,Males,11,Santa Cruz,0.3935735735735736
5865,Males,11,Shasta,0.38459459459459455
5866,Males,11,Sierra,0.31036036036036035
5867,Males,11,Siskiyou,0.42528528528528525
5868,Males,11,Solano,0.20063063063063064
5869,Males,11,Sonoma,0.26006006006006005
5870,Males,11,Stanislaus,0.19507507507507507
5871,Males,11,Sutter,0.236006006006006
5872,Males,11,Tehama,0.16336336336336335
5873,Males,11,Trinity,0.29558558558558556
5874,Males,11,Tulare,0.18432432432432427
5875,Males,11,Tuolumne,0.4866366366366366
5877,Males,11,Ventura,0.32444444444444454
5878,Males,11,Yolo,0.20405405405405402
5879,Males,11,Yuba,0.21333333333333332
5880,Males,12,Alameda,0.16855855855855856
5881,Males,12,Alpine,0.0971171171171171
5882,Males,12,Amador,0.36858858858858856
5883,Males,12,Butte,0.28855855855855855
5884,Males,12,Calaveras,0.3951351351351351
5885,Males,12,California,0.23066066066066063
5886,Males,12,Colusa,0.19120120120120118
5887,Males,12,Contra Costa,0.21102102102102102
5888,Males,12,Del Norte,0.3150450450450451
5889,Males,12,El Dorado,0.20393393393393394
5890,Males,12,Fresno,0.2628528528528528
5891,Males,12,Glenn,0.19840840840840837
5892,Males,12,Humboldt,0.5624624624624625
5893,Males,12,Imperial,0.26468468468468465
5894,Males,12,Inyo,0.31366366366366366
5895,Males,12,Kern,0.28438438438438435
5896,Males,12,Kings,0.22642642642642638
5897,Males,12,Lake,0.7084084084084084
5898,Males,12,Lassen,0.5314414414414413
5899,Males,12,Los Angeles,0.1777177177177177
5900,Males,12,Madera,0.29618618618618614
5901,Males,12,Marin,0.2154654654654655
5902,Males,12,Mariposa,0.2872072072072072
5903,Males,12,Mendocino,0.43714714714714703
5904,Males,12,Merced,0.25876876876876875
5905,Males,12,Modoc,0.5078078078078077
5906,Males,12,Mono,0.15021021021021022
5907,Males,12,Monterey,0.2053153153153153
5908,Males,12,Napa,0.18243243243243243
5909,Males,12,Nevada,0.2577477477477478
5910,Males,12,Orange,0.29660660660660665
5911,Males,12,Placer,0.18156156156156156
5912,Males,12,Plumas,0.6256756756756754
5913,Males,12,Riverside,0.24405405405405403
5914,Males,12,Sacramento,0.21753753753753752
5915,Males,12,San Benito,0.24207207207207207
5916,Males,12,San Bernardino,0.17189189189189188
5917,Males,12,San Diego,0.2994894894894895
5918,Males,12,San Francisco,0.36306306306306313
5919,Males,12,San Joaquin,0.30930930930930933
5920,Males,12,San Luis Obispo,0.30117117117117115
5921,Males,12,San Mateo,0.17459459459459456
5922,Males,12,Santa Barbara,0.24099099099099097
5923,Males,12,Santa Clara,0.1738438438438438
5924,Males,12,Santa Cruz,0.3935735735735736
5925,Males,12,Shasta,0.38459459459459455
5926,Males,12,Sierra,0.31036036036036035
5927,Males,12,Siskiyou,0.42528528528528525
5928,Males,12,Solano,0.20063063063063064
5929,Males,12,Sonoma,0.26006006006006005
5930,Males,12,Stanislaus,0.19507507507507507
5931,Males,12,Sutter,0.236006006006006
5932,Males,12,Tehama,0.16336336336336335
5933,Males,12,Trinity,0.29558558558558556
5934,Males,12,Tulare,0.18432432432432427
5935,Males,12,Tuolumne,0.4866366366366366
5937,Males,12,Ventura,0.32444444444444454
5938,Males,12,Yolo,0.20405405405405402
5939,Males,12,Yuba,0.21333333333333332
5940,Males,13,Alameda,0.16855855855855856
5941,Males,13,Alpine,0.0971171171171171
5942,Males,13,Amador,0.36858858858858856
5943,Males,13,Butte,0.28855855855855855
5944,Males,13,Calaveras,0.3951351351351351
5945,Males,13,California,0.23066066066066063
5946,Males,13,Colusa,0.19120120120120118
5947,Males,13,Contra Costa,0.21102102102102102
5948,Males,13,Del Norte,0.3150450450450451
5949,Males,13,El Dorado,0.20393393393393394
5950,Males,13,Fresno,0.2628528528528528
5951,Males,13,Glenn,0.19840840840840837
5952,Males,13,Humboldt,0.5624624624624625
5953,Males,13,Imperial,0.26468468468468465
5954,Males,13,Inyo,0.31366366366366366
5955,Males,13,Kern,0.28438438438438435
5956,Males,13,Kings,0.22642642642642638
5957,Males,13,Lake,0.7084084084084084
5958,Males,13,Lassen,0.5314414414414413
5959,Males,13,Los Angeles,0.1777177177177177
5960,Males,13,Madera,0.29618618618618614
5961,Males,13,Marin,0.2154654654654655
5962,Males,13,Mariposa,0.2872072072072072
5963,Males,13,Mendocino,0.43714714714714703
5964,Males,13,Merced,0.25876876876876875
5965,Males,13,Modoc,0.5078078078078077
5966,Males,13,Mono,0.15021021021021022
5967,Males,13,Monterey,0.2053153153153153
5968,Males,13,Napa,0.18243243243243243
5969,Males,13,Nevada,0.2577477477477478
5970,Males,13,Orange,0.29660660660660665
5971,Males,13,Placer,0.18156156156156156
5972,Males,13,Plumas,0.6256756756756754
5973,Males,13,Riverside,0.24405405405405403
5974,Males,13,Sacramento,0.21753753753753752
5975,Males,13,San Benito,0.24207207207207207
5976,Males,13,San Bernardino,0.17189189189189188
5977,Males,13,San Diego,0.2994894894894895
5978,Males,13,San Francisco,0.36306306306306313
5979,Males,13,San Joaquin,0.30930930930930933
5980,Males,13,San Luis Obispo,0.30117117117117115
5981,Males,13,San Mateo,0.17459459459459456
5982,Males,13,Santa Barbara,0.24099099099099097
5983,Males,13,Santa Clara,0.1738438438438438
5984,Males,13,Santa Cruz,0.3935735735735736
5985,Males,13,Shasta,0.38459459459459455
5986,Males,13,Sierra,0.31036036036036035
5987,Males,13,Siskiyou,0.42528528528528525
5988,Males,13,Solano,0.20063063063063064
5989,Males,13,Sonoma,0.26006006006006005
5990,Males,13,Stanislaus,0.19507507507507507
5991,Males,13,Sutter,0.236006006006006
5992,Males,13,Tehama,0.16336336336336335
5993,Males,13,Trinity,0.29558558558558556
5994,Males,13,Tulare,0.18432432432432427
5995,Males,13,Tuolumne,0.4866366366366366
5997,Males,13,Ventura,0.32444444444444454
5998,Males,13,Yolo,0.20405405405405402
5999,Males,13,Yuba,0.21333333333333332
6000,Males,14,Alameda,0.16855855855855856
6001,Males,14,Alpine,0.0971171171171171
6002,Males,14,Amador,0.36858858858858856
6003,Males,14,Butte,0.28855855855855855
6004,Males,14,Calaveras,0.3951351351351351
6005,Males,14,California,0.23066066066066063
6006,Males,14,Colusa,0.19120120120120118
6007,Males,14,Contra Costa,0.21102102102102102
6008,Males,14,Del Norte,0.3150450450450451
6009,Males,14,El Dorado,0.20393393393393394
6010,Males,14,Fresno,0.2628528528528528
6011,Males,14,Glenn,0.19840840840840837
6012,Males,14,Humboldt,0.5624624624624625
6013,Males,14,Imperial,0.26468468468468465
6014,Males,14,Inyo,0.31366366366366366
6015,Males,14,Kern,0.28438438438438435
6016,Males,14,Kings,0.22642642642642638
6017,Males,14,Lake,0.7084084084084084
6018,Males,14,Lassen,0.5314414414414413
6019,Males,14,Los Angeles,0.1777177177177177
6020,Males,14,Madera,0.29618618618618614
6021,Males,14,Marin,0.2154654654654655
6022,Males,14,Mariposa,0.2872072072072072
6023,Males,14,Mendocino,0.43714714714714703
6024,Males,14,Merced,0.25876876876876875
6025,Males,14,Modoc,0.5078078078078077
6026,Males,14,Mono,0.15021021021021022
6027,Males,14,Monterey,0.2053153153153153
6028,Males,14,Napa,0.18243243243243243
6029,Males,14,Nevada,0.2577477477477478
6030,Males,14,Orange,0.29660660660660665
6031,Males,14,Placer,0.18156156156156156
6032,Males,14,Plumas,0.6256756756756754
6033,Males,14,Riverside,0.24405405405405403
6034,Males,14,Sacramento,0.21753753753753752
6035,Males,14,San Benito,0.24207207207207207
6036,Males,14,San Bernardino,0.17189189189189188
6037,Males,14,San Diego,0.2994894894894895
6038,Males,14,San Francisco,0.36306306306306313
6039,Males,14,San Joaquin,0.30930930930930933
6040,Males,14,San Luis Obispo,0.30117117117117115
6041,Males,14,San Mateo,0.17459459459459456
6042,Males,14,Santa Barbara,0.24099099099099097
6043,Males,14,Santa Clara,0.1738438438438438
6044,Males,14,Santa Cruz,0.3935735735735736
6045,Males,14,Shasta,0.38459459459459455
6046,Males,14,Sierra,0.31036036036036035
6047,Males,14,Siskiyou,0.42528528528528525
6048,Males,14,Solano,0.20063063063063064
6049,Males,14,Sonoma,0.26006006006006005
6050,Males,14,Stanislaus,0.19507507507507507
6051,Males,14,Sutter,0.236006006006006
6052,Males,14,Tehama,0.16336336336336335
6053,Males,14,Trinity,0.29558558558558556
6054,Males,14,Tulare,0.18432432432432427
6055,Males,14,Tuolumne,0.4866366366366366
6057,Males,14,Ventura,0.32444444444444454
6058,Males,14,Yolo,0.20405405405405402
6059,Males,14,Yuba,0.21333333333333332
6060,Males,15,Alameda,0.20438438438438436
6061,Males,15,Alpine,0.13294294294294293
6062,Males,15,Amador,0.4044144144144144
6063,Males,15,Butte,0.32438438438438433
6064,Males,15,Calaveras,0.430960960960961
6065,Males,15,California,0.26648648648648643
6066,Males,15,Colusa,0.22702702702702704
6067,Males,15,Contra Costa,0.24684684684684688
6068,Males,15,Del Norte,0.35087087087087093
6069,Males,15,El Dorado,0.23975975975975974
6070,Males,15,Fresno,0.29867867867867864
6071,Males,15,Glenn,0.23423423423423423
6072,Males,15,Humboldt,0.5982882882882883
6073,Males,15,Imperial,0.3005105105105105
6074,Males,15,Inyo,0.34948948948948955
6075,Males,15,Kern,0.3202102102102102
6076,Males,15,Kings,0.2622522522522522
6077,Males,15,Lake,0.7442342342342342
6078,Males,15,Lassen,0.5672672672672672
6079,Males,15,Los Angeles,0.21354354354354355
6080,Males,15,Madera,0.332012012012012
6081,Males,15,Marin,0.2512912912912913
6082,Males,15,Mariposa,0.32303303303303305
6083,Males,15,Mendocino,0.47297297297297286
6084,Males,15,Merced,0.2945945945945946
6085,Males,15,Modoc,0.5436336336336336
6086,Males,15,Mono,0.18603603603603602
6087,Males,15,Monterey,0.24114114114114116
6088,Males,15,Napa,0.21825825825825823
6089,Males,15,Nevada,0.29357357357357355
6090,Males,15,Orange,0.3324324324324325
6091,Males,15,Placer,0.2173873873873874
6092,Males,15,Plumas,0.6615015015015013
6093,Males,15,Riverside,0.2798798798798799
6094,Males,15,Sacramento,0.25336336336336335
6095,Males,15,San Benito,0.27789789789789787
6096,Males,15,San Bernardino,0.2077177177177177
6097,Males,15,San Diego,0.33531531531531533
6098,Males,15,San Francisco,0.3988888888888889
6099,Males,15,San Joaquin,0.34513513513513516
6100,Males,15,San Luis Obispo,0.336996996996997
6101,Males,15,San Mateo,0.21042042042042042
6102,Males,15,Santa Barbara,0.2768168168168168
6103,Males,15,Santa Clara,0.20966966966966966
6104,Males,15,Santa Cruz,0.42939939939939936
6105,Males,15,Shasta,0.42042042042042044
6106,Males,15,Sierra,0.3461861861861862
6107,Males,15,Siskiyou,0.4611111111111111
6108,Males,15,Solano,0.23645645645645647
6109,Males,15,Sonoma,0.2958858858858859
6110,Males,15,Stanislaus,0.2309009009009009
6111,Males,15,Sutter,0.27183183183183185
6112,Males,15,Tehama,0.19918918918918918
6113,Males,15,Trinity,0.3314114114114114
6114,Males,15,Tulare,0.22015015015015013
6115,Males,15,Tuolumne,0.5224624624624624
6117,Males,15,Ventura,0.36027027027027037
6118,Males,15,Yolo,0.23987987987987988
6119,Males,15,Yuba,0.24915915915915918
6120,Males,16,Alameda,0.20438438438438436
6121,Males,16,Alpine,0.13294294294294293
6122,Males,16,Amador,0.4044144144144144
6123,Males,16,Butte,0.32438438438438433
6124,Males,16,Calaveras,0.430960960960961
6125,Males,16,California,0.26648648648648643
6126,Males,16,Colusa,0.22702702702702704
6127,Males,16,Contra Costa,0.24684684684684688
6128,Males,16,Del Norte,0.35087087087087093
6129,Males,16,El Dorado,0.23975975975975974
6130,Males,16,Fresno,0.29867867867867864
6131,Males,16,Glenn,0.23423423423423423
6132,Males,16,Humboldt,0.5982882882882883
6133,Males,16,Imperial,0.3005105105105105
6134,Males,16,Inyo,0.34948948948948955
6135,Males,16,Kern,0.3202102102102102
6136,Males,16,Kings,0.2622522522522522
6137,Males,16,Lake,0.7442342342342342
6138,Males,16,Lassen,0.5672672672672672
6139,Males,16,Los Angeles,0.21354354354354355
6140,Males,16,Madera,0.332012012012012
6141,Males,16,Marin,0.2512912912912913
6142,Males,16,Mariposa,0.32303303303303305
6143,Males,16,Mendocino,0.47297297297297286
6144,Males,16,Merced,0.2945945945945946
6145,Males,16,Modoc,0.5436336336336336
6146,Males,16,Mono,0.18603603603603602
6147,Males,16,Monterey,0.24114114114114116
6148,Males,16,Napa,0.21825825825825823
6149,Males,16,Nevada,0.29357357357357355
6150,Males,16,Orange,0.3324324324324325
6151,Males,16,Placer,0.2173873873873874
6152,Males,16,Plumas,0.6615015015015013
6153,Males,16,Riverside,0.2798798798798799
6154,Males,16,Sacramento,0.25336336336336335
6155,Males,16,San Benito,0.27789789789789787
6156,Males,16,San Bernardino,0.2077177177177177
6157,Males,16,San Diego,0.33531531531531533
6158,Males,16,San Francisco,0.3988888888888889
6159,Males,16,San Joaquin,0.34513513513513516
6160,Males,16,San Luis Obispo,0.336996996996997
6161,Males,16,San Mateo,0.21042042042042042
6162,Males,16,Santa Barbara,0.2768168168168168
6163,Males,16,Santa Clara,0.20966966966966966
6164,Males,16,Santa Cruz,0.42939939939939936
6165,Males,16,Shasta,0.42042042042042044
6166,Males,16,Sierra,0.3461861861861862
6167,Males,16,Siskiyou,0.4611111111111111
6168,Males,16,Solano,0.23645645645645647
6169,Males,16,Sonoma,0.2958858858858859
6170,Males,16,Stanislaus,0.2309009009009009
6171,Males,16,Sutter,0.27183183183183185
6172,Males,16,Tehama,0.19918918918918918
6173,Males,16,Trinity,0.3314114114114114
6174,Males,16,Tulare,0.22015015015015013
6175,Males,16,Tuolumne,0.5224624624624624
6177,Males,16,Ventura,0.36027027027027037
6178,Males,16,Yolo,0.23987987987987988
6179,Males,16,Yuba,0.24915915915915918
6180,Males,17,Alameda,0.20438438438438436
6181,Males,17,Alpine,0.13294294294294293
6182,Males,17,Amador,0.4044144144144144
6183,Males,17,Butte,0.32438438438438433
6184,Males,17,Calaveras,0.430960960960961
6185,Males,17,California,0.26648648648648643
6186,Males,17,Colusa,0.22702702702702704
6187,Males,17,Contra Costa,0.24684684684684688
6188,Males,17,Del Norte,0.35087087087087093
6189,Males,17,El Dorado,0.23975975975975974
6190,Males,17,Fresno,0.29867867867867864
6191,Males,17,Glenn,0.23423423423423423
6192,Males,17,Humboldt,0.5982882882882883
6193,Males,17,Imperial,0.3005105105105105
6194,Males,17,Inyo,0.34948948948948955
6195,Males,17,Kern,0.3202102102102102
6196,Males,17,Kings,0.2622522522522522
6197,Males,17,Lake,0.7442342342342342
6198,Males,17,Lassen,0.5672672672672672
6199,Males,17,Los Angeles,0.21354354354354355
6200,Males,17,Madera,0.332012012012012
6201,Males,17,Marin,0.2512912912912913
6202,Males,17,Mariposa,0.32303303303303305
6203,Males,17,Mendocino,0.47297297297297286
6204,Males,17,Merced,0.2945945945945946
6205,Males,17,Modoc,0.5436336336336336
6206,Males,17,Mono,0.18603603603603602
6207,Males,17,Monterey,0.24114114114114116
6208,Males,17,Napa,0.21825825825825823
6209,Males,17,Nevada,0.29357357357357355
6210,Males,17,Orange,0.3324324324324325
6211,Males,17,Placer,0.2173873873873874
6212,Males,17,Plumas,0.6615015015015013
6213,Males,17,Riverside,0.2798798798798799
6214,Males,17,Sacramento,0.25336336336336335
6215,Males,17,San Benito,0.27789789789789787
6216,Males,17,San Bernardino,0.2077177177177177
6217,Males,17,San Diego,0.33531531531531533
6218,Males,17,San Francisco,0.3988888888888889
6219,Males,17,San Joaquin,0.34513513513513516
6220,Males,17,San Luis Obispo,0.336996996996997
6221,Males,17,San Mateo,0.21042042042042042
6222,Males,17,Santa Barbara,0.2768168168168168
6223,Males,17,Santa Clara,0.20966966966966966
6224,Males,17,Santa Cruz,0.42939939939939936
6225,Males,17,Shasta,0.42042042042042044
6226,Males,17,Sierra,0.3461861861861862
6227,Males,17,Siskiyou,0.4611111111111111
6228,Males,17,Solano,0.23645645645645647
6229,Males,17,Sonoma,0.2958858858858859
6230,Males,17,Stanislaus,0.2309009009009009
6231,Males,17,Sutter,0.27183183183183185
6232,Males,17,Tehama,0.19918918918918918
6233,Males,17,Trinity,0.3314114114114114
6234,Males,17,Tulare,0.22015015015015013
6235,Males,17,Tuolumne,0.5224624624624624
6237,Males,17,Ventura,0.36027027027027037
6238,Males,17,Yolo,0.23987987987987988
6239,Males,17,Yuba,0.24915915915915918
6240,Males,18,Alameda,0.20438438438438436
6241,Males,18,Alpine,0.13294294294294293
6242,Males,18,Amador,0.4044144144144144
6243,Males,18,Butte,0.32438438438438433
6244,Males,18,Calaveras,0.430960960960961
6245,Males,18,California,0.26648648648648643
6246,Males,18,Colusa,0.22702702702702704
6247,Males,18,Contra Costa,0.24684684684684688
6248,Males,18,Del Norte,0.35087087087087093
6249,Males,18,El Dorado,0.23975975975975974
6250,Males,18,Fresno,0.29867867867867864
6251,Males,18,Glenn,0.23423423423423423
6252,Males,18,Humboldt,0.5982882882882883
6253,Males,18,Imperial,0.3005105105105105
6254,Males,18,Inyo,0.34948948948948955
6255,Males,18,Kern,0.3202102102102102
6256,Males,18,Kings,0.2622522522522522
6257,Males,18,Lake,0.7442342342342342
6258,Males,18,Lassen,0.5672672672672672
6259,Males,18,Los Angeles,0.21354354354354355
6260,Males,18,Madera,0.332012012012012
6261,Males,18,Marin,0.2512912912912913
6262,Males,18,Mariposa,0.32303303303303305
6263,Males,18,Mendocino,0.47297297297297286
6264,Males,18,Merced,0.2945945945945946
6265,Males,18,Modoc,0.5436336336336336
6266,Males,18,Mono,0.18603603603603602
6267,Males,18,Monterey,0.24114114114114116
6268,Males,18,Napa,0.21825825825825823
6269,Males,18,Nevada,0.29357357357357355
6270,Males,18,Orange,0.3324324324324325
6271,Males,18,Placer,0.2173873873873874
6272,Males,18,Plumas,0.6615015015015013
6273,Males,18,Riverside,0.2798798798798799
6274,Males,18,Sacramento,0.25336336336336335
6275,Males,18,San Benito,0.27789789789789787
6276,Males,18,San Bernardino,0.2077177177177177
6277,Males,18,San Diego,0.33531531531531533
6278,Males,18,San Francisco,0.3988888888888889
6279,Males,18,San Joaquin,0.34513513513513516
6280,Males,18,San Luis Obispo,0.336996996996997
6281,Males,18,San Mateo,0.21042042042042042
6282,Males,18,Santa Barbara,0.2768168168168168
6283,Males,18,Santa Clara,0.20966966966966966
6284,Males,18,Santa Cruz,0.42939939939939936
6285,Males,18,Shasta,0.42042042042042044
6286,Males,18,Sierra,0.3461861861861862
6287,Males,18,Siskiyou,0.4611111111111111
6288,Males,18,Solano,0.23645645645645647
6289,Males,18,Sonoma,0.2958858858858859
6290,Males,18,Stanislaus,0.2309009009009009
6291,Males,18,Sutter,0.27183183183183185
6292,Males,18,Tehama,0.19918918918918918
6293,Males,18,Trinity,0.3314114114114114
6294,Males,18,Tulare,0.22015015015015013
6295,Males,18,Tuolumne,0.5224624624624624
6297,Males,18,Ventura,0.36027027027027037
6298,Males,18,Yolo,0.23987987987987988
6299,Males,18,Yuba,0.24915915915915918
6300,Males,19,Alameda,0.20438438438438436
6301,Males,19,Alpine,0.13294294294294293
6302,Males,19,Amador,0.4044144144144144
6303,Males,19,Butte,0.32438438438438433
6304,Males,19,Calaveras,0.430960960960961
6305,Males,19,California,0.26648648648648643
6306,Males,19,Colusa,0.22702702702702704
6307,Males,19,Contra Costa,0.24684684684684688
6308,Males,19,Del Norte,0.35087087087087093
6309,Males,19,El Dorado,0.23975975975975974
6310,Males,19,Fresno,0.29867867867867864
6311,Males,19,Glenn,0.23423423423423423
6312,Males,19,Humboldt,0.5982882882882883
6313,Males,19,Imperial,0.3005105105105105
6314,Males,19,Inyo,0.34948948948948955
6315,Males,19,Kern,0.3202102102102102
6316,Males,19,Kings,0.2622522522522522
6317,Males,19,Lake,0.7442342342342342
6318,Males,19,Lassen,0.5672672672672672
6319,Males,19,Los Angeles,0.21354354354354355
6320,Males,19,Madera,0.332012012012012
6321,Males,19,Marin,0.2512912912912913
6322,Males,19,Mariposa,0.32303303303303305
6323,Males,19,Mendocino,0.47297297297297286
6324,Males,19,Merced,0.2945945945945946
6325,Males,19,Modoc,0.5436336336336336
6326,Males,19,Mono,0.18603603603603602
6327,Males,19,Monterey,0.24114114114114116
6328,Males,19,Napa,0.21825825825825823
6329,Males,19,Nevada,0.29357357357357355
6330,Males,19,Orange,0.3324324324324325
6331,Males,19,Placer,0.2173873873873874
6332,Males,19,Plumas,0.6615015015015013
6333,Males,19,Riverside,0.2798798798798799
6334,Males,19,Sacramento,0.25336336336336335
6335,Males,19,San Benito,0.27789789789789787
6336,Males,19,San Bernardino,0.2077177177177177
6337,Males,19,San Diego,0.33531531531531533
6338,Males,19,San Francisco,0.3988888888888889
6339,Males,19,San Joaquin,0.34513513513513516
6340,Males,19,San Luis Obispo,0.336996996996997
6341,Males,19,San Mateo,0.21042042042042042
6342,Males,19,Santa Barbara,0.2768168168168168
6343,Males,19,Santa Clara,0.20966966966966966
6344,Males,19,Santa Cruz,0.42939939939939936
6345,Males,19,Shasta,0.42042042042042044
6346,Males,19,Sierra,0.3461861861861862
6347,Males,19,Siskiyou,0.4611111111111111
6348,Males,19,Solano,0.23645645645645647
6349,Males,19,Sonoma,0.2958858858858859
6350,Males,19,Stanislaus,0.2309009009009009
6351,Males,19,Sutter,0.27183183183183185
6352,Males,19,Tehama,0.19918918918918918
6353,Males,19,Trinity,0.3314114114114114
6354,Males,19,Tulare,0.22015015015015013
6355,Males,19,Tuolumne,0.5224624624624624
6357,Males,19,Ventura,0.36027027027027037
6358,Males,19,Yolo,0.23987987987987988
6359,Males,19,Yuba,0.24915915915915918
6360,Males,20,Alameda,0.31270270270270273
6361,Males,20,Alpine,0.2412612612612613
6362,Males,20,Amador,0.5127327327327327
6363,Males,20,Butte,0.43270270270270267
6364,Males,20,Calaveras,0.5392792792792792
6365,Males,20,California,0.37480480480480477
6366,Males,20,Colusa,0.3353453453453454
6367,Males,20,Contra Costa,0.3551651651651652
6368,Males,20,Del Norte,0.45918918918918916
6369,Males,20,El Dorado,0.3480780780780781
6370,Males,20,Fresno,0.406996996996997
6371,Males,20,Glenn,0.34255255255255257
6372,Males,20,Humboldt,0.7066066066066067
6373,Males,20,Imperial,0.4088288288288288
6374,Males,20,Inyo,0.4578078078078077
6375,Males,20,Kern,0.4285285285285285
6376,Males,20,Kings,0.3705705705705705
6377,Males,20,Lake,0.8525525525525527
6378,Males,20,Lassen,0.6755855855855856
6379,Males,20,Los Angeles,0.3218618618618619
6380,Males,20,Madera,0.4403303303303303
6381,Males,20,Marin,0.3596096096096096
6382,Males,20,Mariposa,0.43135135135135133
6383,Males,20,Mendocino,0.5812912912912912
6384,Males,20,Merced,0.402912912912913
6385,Males,20,Modoc,0.6519519519519519
6386,Males,20,Mono,0.29435435435435436
6387,Males,20,Monterey,0.3494594594594595
6388,Males,20,Napa,0.32657657657657657
6389,Males,20,Nevada,0.40189189189189195
6390,Males,20,Orange,0.4407507507507507
6391,Males,20,Placer,0.32570570570570573
6392,Males,20,Plumas,0.7698198198198196
6393,Males,20,Riverside,0.38819819819819823
6394,Males,20,Sacramento,0.3616816816816817
6395,Males,20,San Benito,0.38621621621621627
